instance_name,variant,seed,n_iterations,xi_min,xi_max,cooling_rate,segment_size,total_cost,rider_cost,drone_cost,delay_cost,self_pickup_cost,drone_served_orders,drone_mode_ratio,on_time_rate,average_delay,feasible,cpu_time
RDL-n25-04,Full-ALNS,3,10000,0.1,0.4,0.997,100,531.516348,531.516348,0.0,0.0,0.0,0,0.0,1.0,0.0,True,20.31653
RDL-n25-04,Full-ALNS,4,10000,0.1,0.4,0.997,100,529.509372,471.406732,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,20.37993
RDL-n25-04,Full-ALNS,5,10000,0.1,0.4,0.997,100,532.464168,532.464168,0.0,0.0,0.0,0,0.0,1.0,0.0,True,21.657806
RDL-n25-04,Full-ALNS,6,10000,0.1,0.4,0.997,100,532.327104,532.327104,0.0,0.0,0.0,0,0.0,1.0,0.0,True,20.64176
RDL-n25-04,Full-ALNS,7,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,23.353794
RDL-n25-04,Full-ALNS,8,10000,0.1,0.4,0.997,100,531.337477,522.696518,6.400781,0.0,2.240179,1,0.04,1.0,0.0,True,21.222727
RDL-n25-04,Full-ALNS,9,10000,0.1,0.4,0.997,100,530.906116,472.803476,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,21.967537
RDL-n25-04,Full-ALNS,10,10000,0.1,0.4,0.997,100,528.920307,528.920307,0.0,0.0,0.0,0,0.0,1.0,0.0,True,22.337511
RDL-n25-04,Generic-ALNS,1,10000,0.1,0.4,0.997,100,798.211599,562.86438,0.0,235.34722,0.0,0,0.0,0.76,0.941389,True,23.740196
RDL-n25-04,Generic-ALNS,2,10000,0.1,0.4,0.997,100,1755.984927,534.449328,0.0,1221.535599,0.0,0,0.0,0.64,4.979107,True,22.775712
RDL-n25-04,Generic-ALNS,3,10000,0.1,0.4,0.997,100,2063.050786,511.367176,0.0,1551.68361,0.0,0,0.0,0.56,6.206734,True,23.242265
RDL-n25-04,Generic-ALNS,4,10000,0.1,0.4,0.997,100,2088.262783,508.860955,0.0,1579.401829,0.0,0,0.0,0.48,6.317607,True,22.553461
RDL-n25-04,Generic-ALNS,5,10000,0.1,0.4,0.997,100,1122.928054,536.76006,0.0,586.167993,0.0,0,0.0,0.72,2.344672,True,24.563155
RDL-n25-04,Generic-ALNS,6,10000,0.1,0.4,0.997,100,1004.424558,550.471419,0.0,453.953139,0.0,0,0.0,0.76,1.815813,True,22.863154
RDL-n25-04,Generic-ALNS,7,10000,0.1,0.4,0.997,100,1849.265215,502.479458,15.522745,1329.713173,1.549839,1,0.04,0.72,5.318853,True,21.27525
RDL-n25-04,Generic-ALNS,8,10000,0.1,0.4,0.997,100,2147.838016,542.525379,0.0,1605.312637,0.0,0,0.0,0.56,6.421251,True,25.548104
RDL-n25-04,Generic-ALNS,9,10000,0.1,0.4,0.997,100,1178.302164,547.263014,0.0,631.03915,0.0,0,0.0,0.72,2.524157,True,23.007454
RDL-n25-04,Generic-ALNS,10,10000,0.1,0.4,0.997,100,1144.724844,526.621531,15.522745,601.03073,1.549839,1,0.04,0.8,2.404123,True,22.160801
RDL-n25-04,No-Adaptive,1,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,True,19.66659
RDL-n25-04,No-Adaptive,2,10000,0.1,0.4,0.997,100,529.509372,471.406732,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,18.736588
RDL-n25-04,No-Adaptive,3,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,True,17.790609
RDL-n25-04,No-Adaptive,4,10000,0.1,0.4,0.997,100,530.327069,472.224429,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,17.755868
RDL-n25-04,No-Adaptive,5,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,17.677738
RDL-n25-04,No-Adaptive,6,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,True,17.963594
RDL-n25-04,No-Adaptive,7,10000,0.1,0.4,0.997,100,529.706649,529.706649,0.0,0.0,0.0,0,0.0,1.0,0.0,True,17.589198
RDL-n25-04,No-Adaptive,8,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,True,17.767497
RDL-n25-04,No-Adaptive,9,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,True,17.688367
RDL-n25-04,No-Adaptive,10,10000,0.1,0.4,0.997,100,529.698551,529.698551,0.0,0.0,0.0,0,0.0,1.0,0.0,True,17.432128
RDL-n25-04,No-Restart,1,10000,0.1,0.4,0.997,100,529.509372,471.406732,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,20.240533
RDL-n25-04,No-Restart,2,10000,0.1,0.4,0.997,100,538.888435,531.721103,6.400781,0.0,0.766551,1,0.04,1.0,0.0,True,18.521288
RDL-n25-04,No-Restart,3,10000,0.1,0.4,0.997,100,531.345575,522.704616,6.400781,0.0,2.240179,1,0.04,1.0,0.0,True,20.655678
RDL-n25-04,No-Restart,4,10000,0.1,0.4,0.997,100,545.938608,480.668636,61.960911,0.0,3.309061,4,0.16,1.0,0.0,True,20.343311
RDL-n25-04,No-Restart,5,10000,0.1,0.4,0.997,100,536.815276,478.712636,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,18.82406
RDL-n25-04,No-Restart,6,10000,0.1,0.4,0.997,100,538.453585,480.350945,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,19.493765
RDL-n25-04,No-Restart,7,10000,0.1,0.4,0.997,100,540.963085,482.860445,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,18.507159
RDL-n25-04,No-Restart,8,10000,0.1,0.4,0.997,100,534.759374,469.094919,61.960911,0.0,3.703544,4,0.16,1.0,0.0,True,20.809987
RDL-n25-04,No-Restart,9,10000,0.1,0.4,0.997,100,532.448832,474.346192,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,18.728708
RDL-n25-04,No-Restart,10,10000,0.1,0.4,0.997,100,531.337477,522.696518,6.400781,0.0,2.240179,1,0.04,1.0,0.0,True,19.157886
RDL-n25-04,No-Penalty,1,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,True,19.65975
RDL-n25-04,No-Penalty,2,10000,0.1,0.4,0.997,100,531.754292,473.651652,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,20.809976
RDL-n25-04,No-Penalty,3,10000,0.1,0.4,0.997,100,530.327069,472.224429,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,20.619542
RDL-n25-04,No-Penalty,4,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,21.116142
RDL-n25-04,No-Penalty,5,10000,0.1,0.4,0.997,100,529.242839,529.242839,0.0,0.0,0.0,0,0.0,1.0,0.0,True,19.855942
RDL-n25-04,No-Penalty,6,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,20.215746
RDL-n25-04,No-Penalty,7,10000,0.1,0.4,0.997,100,530.906116,472.803476,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,20.031828
RDL-n25-04,No-Penalty,8,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,19.539284
RDL-n25-04,No-Penalty,9,10000,0.1,0.4,0.997,100,528.920307,528.920307,0.0,0.0,0.0,0,0.0,1.0,0.0,True,20.327401
RDL-n25-04,No-Penalty,10,10000,0.1,0.4,0.997,100,531.337477,522.696518,6.400781,0.0,2.240179,1,0.04,1.0,0.0,True,19.774781
RDL-n25-04,No-DelayAware,1,10000,0.1,0.4,0.997,100,1049.778928,527.442965,15.522745,505.26338,1.549839,1,0.04,0.8,2.021054,True,21.327479
RDL-n25-04,No-DelayAware,2,10000,0.1,0.4,0.997,100,789.083158,518.847883,0.0,270.235276,0.0,0,0.0,0.88,1.080941,True,19.884631
RDL-n25-04,No-DelayAware,3,10000,0.1,0.4,0.997,100,1003.645322,548.287091,0.0,455.358232,0.0,0,0.0,0.8,1.821433,True,20.855203
RDL-n25-04,No-DelayAware,4,10000,0.1,0.4,0.997,100,820.728353,548.089866,0.0,272.638487,0.0,0,0.0,0.8,1.090554,True,19.677156
RDL-n25-04,No-DelayAware,5,10000,0.1,0.4,0.997,100,849.936122,627.432003,0.0,222.504118,0.0,0,0.0,0.8,0.890016,True,21.483299
RDL-n25-04,No-DelayAware,6,10000,0.1,0.4,0.997,100,763.686454,571.356803,18.520043,173.349174,0.460435,1,0.04,0.88,0.693397,True,22.564669
RDL-n25-04,No-DelayAware,7,10000,0.1,0.4,0.997,100,752.775704,543.159549,0.0,209.616155,0.0,0,0.0,0.88,0.838465,True,21.92281
RDL-n25-04,No-DelayAware,8,10000,0.1,0.4,0.997,100,831.617061,535.087787,18.520043,277.548797,0.460435,1,0.04,0.84,1.110195,True,20.560607
RDL-n25-04,No-DelayAware,9,10000,0.1,0.4,0.997,100,788.585412,532.039394,0.0,256.546018,0.0,0,0.0,0.88,1.026184,True,20.758285
RDL-n25-04,No-DelayAware,10,10000,0.1,0.4,0.997,100,778.707043,543.99484,18.520043,215.731725,0.460435,1,0.04,0.84,0.862927,True,21.663395
RDL-n25-04,No-ModeSwitch,1,10000,0.1,0.4,0.997,100,528.920307,528.920307,0.0,0.0,0.0,0,0.0,1.0,0.0,True,24.56815
RDL-n25-04,No-ModeSwitch,2,10000,0.1,0.4,0.997,100,530.327069,472.224429,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,22.736235
RDL-n25-04,No-ModeSwitch,3,10000,0.1,0.4,0.997,100,529.706649,529.706649,0.0,0.0,0.0,0,0.0,1.0,0.0,True,21.495901
RDL-n25-04,No-ModeSwitch,4,10000,0.1,0.4,0.997,100,529.698551,529.698551,0.0,0.0,0.0,0,0.0,1.0,0.0,True,23.023206
RDL-n25-04,No-ModeSwitch,5,10000,0.1,0.4,0.997,100,530.327069,472.224429,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,23.923826
RDL-n25-04,No-ModeSwitch,6,10000,0.1,0.4,0.997,100,531.516348,531.516348,0.0,0.0,0.0,0,0.0,1.0,0.0,True,23.852866
RDL-n25-04,No-ModeSwitch,7,10000,0.1,0.4,0.997,100,531.345575,522.704616,6.400781,0.0,2.240179,1,0.04,1.0,0.0,True,22.114951
RDL-n25-04,No-ModeSwitch,8,10000,0.1,0.4,0.997,100,529.706649,529.706649,0.0,0.0,0.0,0,0.0,1.0,0.0,True,21.558788
RDL-n25-04,No-ModeSwitch,9,10000,0.1,0.4,0.997,100,532.464168,532.464168,0.0,0.0,0.0,0,0.0,1.0,0.0,True,21.37414
RDL-n25-04,No-ModeSwitch,10,10000,0.1,0.4,0.997,100,530.327069,472.224429,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,23.531068
RDL-n25-04,No-TWRemoval,1,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,23.044865
RDL-n25-04,No-TWRemoval,2,10000,0.1,0.4,0.997,100,532.525691,532.525691,0.0,0.0,0.0,0,0.0,1.0,0.0,True,23.747116
RDL-n25-04,No-TWRemoval,3,10000,0.1,0.4,0.997,100,538.526159,480.423519,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,22.174195
RDL-n25-04,No-TWRemoval,4,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,22.391479
RDL-n25-04,No-TWRemoval,5,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,True,22.493342
RDL-n25-04,No-TWRemoval,6,10000,0.1,0.4,0.997,100,530.211575,472.108935,55.56013,0.0,2.54251,3,0.12,0.96,0.006669,True,22.150033
RDL-n25-04,No-TWRemoval,7,10000,0.1,0.4,0.997,100,529.779545,471.676905,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,21.869227
RDL-n25-04,No-TWRemoval,8,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,True,21.658004
RDL-n25-04,No-TWRemoval,9,10000,0.1,0.4,0.997,100,528.155835,528.155835,0.0,0.0,0.0,0,0.0,1.0,0.0,True,20.478201
RDL-n25-04,No-TWRemoval,10,10000,0.1,0.4,0.997,100,529.779545,471.676905,55.56013,0.0,2.54251,3,0.12,1.0,0.0,True,22.619463
RDL-n25-04,Basic-LNS,1,10000,0.1,0.4,0.997,100,532.59565,532.59565,0.0,0.0,0.0,0,0.0,1.0,0.0,True,11.295506
RDL-n25-04,Basic-LNS,2,10000,0.1,0.4,0.997,100,528.163933,528.163933,0.0,0.0,0.0,0,0.0,1.0,0.0,True,10.950206
RDL-n25-04,Basic-LNS,3,10000,0.1,0.4,0.997,100,544.296573,531.600033,0.0,12.69654,0.0,0,0.0,0.96,0.050786,True,11.001574
RDL-n25-04,Basic-LNS,4,10000,0.1,0.4,0.997,100,528.920307,528.920307,0.0,0.0,0.0,0,0.0,1.0,0.0,True,10.885194
RDL-n25-04,Basic-LNS,5,10000,0.1,0.4,0.997,100,551.906588,551.906588,0.0,0.0,0.0,0,0.0,1.0,0.0,True,10.847486
RDL-n25-04,Basic-LNS,6,10000,0.1,0.4,0.997,100,539.072995,531.905663,6.400781,0.0,0.766551,1,0.04,1.0,0.0,True,11.039582
RDL-n25-04,Basic-LNS,7,10000,0.1,0.4,0.997,100,536.071567,536.071567,0.0,0.0,0.0,0,0.0,1.0,0.0,True,11.011407
RDL-n25-04,Basic-LNS,8,10000,0.1,0.4,0.997,100,532.10195,523.46099,6.400781,0.0,2.240179,1,0.04,1.0,0.0,True,10.801171
RDL-n25-04,Basic-LNS,9,10000,0.1,0.4,0.997,100,531.57073,531.57073,0.0,0.0,0.0,0,0.0,1.0,0.0,True,11.034617
RDL-n25-04,Basic-LNS,10,10000,0.1,0.4,0.997,100,550.837286,543.669954,6.400781,0.0,0.766551,1,0.04,1.0,0.0,True,14.143943
RDL-n25-05,Full-ALNS,1,10000,0.1,0.4,0.997,100,712.051993,637.986765,68.946519,0.0,5.118709,5,0.2,1.0,0.0,True,22.803752
